Company Name,ISIN,ISIC full_code,ISIC section_label,ISIC division_label,ISIC group_label,ISIC description,Region/Country,Report Date,Fiscal Year,Quarter,Month,OS-C Code,Factor Area Code,Factor Code,Sub-Factor Code,Report Label,Quantity,Quantity Type,Reported Units,Standardized Quantity,Standardized units,Orig Report,Page,Note,Analyst,Factor Area,Factor,Sub Factor,SASB Industry Code,SASB Sub-Metric Code,SASB units,CDP Code,OS-C - CDP synthetic code,Description,,Quantity,Quantity Type,Reported Units,OS-C Code,Standardized Quantity,Standardized units
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.4,EF,8,4,The entity shall discuss the opportunities and challenges associated with the development and operations of a smart grid,[see notes],,Percentage (%) by megawatt hours (MWh),,,2020 SASB Report,8,Refers to 6 documents,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,The entity shall discuss the opportunities and challenges associated with the development and operations of a smart grid,IF-EU,IF-EU-420a.2b,Percentage (%) by megawatt hours (MWh),,,,,[see notes],,Percentage (%) by megawatt hours (MWh),EF.8.4,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.5,EF,8,5,Customer electricity savings from efficiency measures by market,[see notes],,Megawatt hours (MWh),,,2020 SASB Report,8,refers to 2 documents,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,Customer electricity savings from efficiency measures by market,IF-EU,IF-EU-420a.3a,Megawatt hours (MWh),,,,,[see notes],,Megawatt hours (MWh),EF.8.5,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.6,EF,8,6,The entity shall discuss customer efficiency regulations relevant to each market in which it operates,[see notes],,Megawatt hours (MWh),,,2020 SASB Report,8,refers to 2 documents,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,The entity shall discuss customer efficiency regulations relevant to each market in which it operates,IF-EU,IF-EU-420a.3b,Megawatt hours (MWh),,,,,[see notes],,Megawatt hours (MWh),EF.8.6,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.1,EF,9,1,Average retail electric rate for residential customers,[see subsidiaries],,Rate,,,2020 SASB Report,6,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for residential customers,IF-EU,IF-EU-240a.1a,Rate,,,,,[see subsidiaries],,Rate,EF.9.1,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.2,EF,9,2,Average retail electric rate for commercial customers,[see subsidiaries],,Rate,,,2020 SASB Report,6,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for commercial customers,IF-EU,IF-EU-240a.1b,Rate,,,,,[see subsidiaries],,Rate,EF.9.2,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.3,EF,9,3,Average retail electric rate for industrial customers,[see subsidiaries],,Rate,,,2020 SASB Report,6,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for industrial customers,IF-EU,IF-EU-240a.1c,Rate,,,,,[see subsidiaries],,Rate,EF.9.3,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.4,EF,9,4,Typical monthly electric bill for residential customers for 500 kWh of electricity delivered per month,[see subsidiaries],,Reporting currency,,,2020 SASB Report,6,,Baltzell,Energy/Fuel,Energy Affordability,Typical monthly electric bill for residential customers for 500 kWh of electricity delivered per month,IF-EU,IF-EU-240a.2a,Reporting currency,,,,,[see subsidiaries],,Reporting currency,EF.9.4,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.5,EF,9,5,"Typical monthly electric bill for residential customers for 1,000 kWh of electricity delivered per month",[see subsidiaries],,Reporting currency,,,2020 SASB Report,6,,Baltzell,Energy/Fuel,Energy Affordability,"Typical monthly electric bill for residential customers for 1,000 kWh of electricity delivered per month",IF-EU,IF-EU-240a.2b,Reporting currency,,,,,[see subsidiaries],,Reporting currency,EF.9.5,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.6,EF,9,6,Number of residential customer electric disconnections for non payment,487943,,"Number, Percentage (%)",487943,customers,2020 SASB Report,6,,Baltzell,Energy/Fuel,Energy Affordability,Number of residential customer electric disconnections for non payment,IF-EU,IF-EU-240a.3a,"Number, Percentage (%)",,,,,487943.00,,"Number, Percentage (%)",EF.9.6,487943.00,customers
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.7,EF,9,7,Percentage of residential customer electric disconnections for non payment that were reconnected within 30 days,78.28%,,"Number, Percentage (%)",78.28%,percentage,2020 SASB Report,6,this percentage is for power reconnected within 1 week,Baltzell,Energy/Fuel,Energy Affordability,Percentage of residential customer electric disconnections for non payment that were reconnected within 30 days,IF-EU,IF-EU-240a.3b,"Number, Percentage (%)",,,,,0.78,,"Number, Percentage (%)",EF.9.7,0.78,percentage
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.8,EF,9,8,"Discussion of impact of external factors on customer affordability of electricity, including the economic conditions of the service territory",[see notes],,n/a,,,2020 SASB Report,6,http://aepsustainability.com/community-customer/customer/energy-assistance/,Baltzell,Energy/Fuel,Energy Affordability,"Discussion of impact of external factors on customer affordability of electricity, including the economic conditions of the service territory",IF-EU,IF-EU-240a.4a,n/a,,,,,[see notes],,n/a,EF.9.8,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.1.1,Em,1,1,Total Scope 1 emissions CO2e (Mg),64776307,,Mg," 64,776,307 ",mtCO2e,Final ESG Data Center.xlsx,,,Baltzell,Emissions,Scope 1 Emissions Total,,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,(C6.1) What were your organization’s gross global Scope 1 emissions in Mg CO2e?,,64776307.00,,metric tonnes,Em.1.1,64776307.00,mtCO2e
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.13.1,Em,13,1,Scope 1 and 2 intensity (Mg CO2e/total revenue $) ,0.005095786,,mtCO2e/$,0.005095786,mtCO2e/$,Final ESG Data Center.xlsx,,,Baltzell,Emissions,Carbon Intensity,unit total revenue,IF-EU,IF-EU-120a.1a,"Mg (t), Percentage (%)",C6.10,C6.10.1,(C6.10) Describe your gross global combined Scope 1 and 2 emissions for the reporting year in Mg CO2e per unit currency total revenue and provide any additional intensity metrics that are appropriate to your business operations.,,0.01,,mtCO2e/USD,Em.13.1,0.01,mtCO2e/USD
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.13.8,Em,13,8,Scope 1 and 2 intensity (Mg CO2e/MWh generated) ,0.857,,mtCO2e/MWh generated,0.857,mtCO2e/MWh generated,Final ESG Data Center.xlsx,,,Baltzell,Emissions,Carbon Intensity,megawatt hour generated (MWh),IF-EU,IF-EU-120a.1a,"Mg (t), Percentage (%)",C6.10,C6.10.8,(C6.10) Describe your gross global combined Scope 1 and 2 emissions for the reporting year in Mg CO2e per unit currency total revenue and provide any additional intensity metrics that are appropriate to your business operations.,,0.86,,mtCO2e/MWh generated,Em.13.8,0.86,mtCO2e/MWh generated
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.14.7,Em,14,7,"Discussion of long-term and short-term strategy or plan to manage Scope 1 emissions, emissions reduction targets, and an analysis of performance against those targets",[see report],,n/a,,,https://www.aep.com/Assets/docs/AEP2018CleanEnergyFutureReport.pdf,,,Baltzell,Emissions,Targets - Emissions Reduction,Strategy,IF-EU,IF-EU-110a.3a,n/a,,,,,[see report],,n/a,Em.14.7,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.10,Em,17,10,NOx (MT),35747,,"Mg (t), Percentage (%)"," 35,747 ",Mg,Final ESG Data Center.xlsx,,,Baltzell,Emissions,Air Emissions other than GHG,NO,IF-EU,IF-EU-120a.1a,"Mg (t), Percentage (%)",,,,,35747.00,,"Mg (t), Percentage (%)",Em.17.10,35747.00,Mg
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.11,Em,17,11,Air emissions from particulate matter (PM ),[not found],,"Mg (t), Percentage (%)",,,,,,Baltzell,Emissions,Air Emissions other than GHG,particulate matter (PM),IF-EU,IF-EU-120a.1c,"Mg (t), Percentage (%)",,,,,[not found],,"Mg (t), Percentage (%)",Em.17.11,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.13,Em,17,13,SO2 (MT),47385,,"Mg (t), Percentage (%)"," 47,385 ",Mg,Final ESG Data Center.xlsx,,,Baltzell,Emissions,Air Emissions other than GHG,SO,IF-EU,IF-EU-120a.1b,"Mg (t), Percentage (%)",,,,,47385.00,,"Mg (t), Percentage (%)",Em.17.13,47385.00,Mg
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.14,Em,17,14,Percentage of lead (Pb) emissions in or near areas of dense population,[not found],,"Mg (t), Percentage (%)",,,,,,Baltzell,Emissions,Air Emissions other than GHG,Percentage of lead (Pb) emissions in or near areas of dense population,IF-EU,IF-EU-120a.1i,"Mg (t), Percentage (%)",,,,,[not found],,"Mg (t), Percentage (%)",Em.17.14,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.15,Em,17,15,Percentage of mercury (Hg) emissions in or near areas of dense population,[not found],,"Mg (t), Percentage (%)",,,,,,Baltzell,Emissions,Air Emissions other than GHG,Percentage of mercury (Hg) emissions in or near areas of dense population,IF-EU,IF-EU-120a.1j,"Mg (t), Percentage (%)",,,,,[not found],,"Mg (t), Percentage (%)",Em.17.15,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.16,Em,17,16,Percentage of NO (excluding N O) emissions in or near areas of dense population,[not found],,"Mg (t), Percentage (%)",,,,,,Baltzell,Emissions,Air Emissions other than GHG,Percentage of NO (excluding N O) emissions in or near areas of dense population,IF-EU,IF-EU-120a.1f,"Mg (t), Percentage (%)",,,,,[not found],,"Mg (t), Percentage (%)",Em.17.16,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.17,Em,17,17,Percentage of particulate matter (PM ) emissions in or near areas of dense population,[not found],,"Mg (t), Percentage (%)",,,,,,Baltzell,Emissions,Air Emissions other than GHG,Percentage of particulate matter (PM ) emissions in or near areas of dense population,IF-EU,IF-EU-120a.1h,"Mg (t), Percentage (%)",,,,,[not found],,"Mg (t), Percentage (%)",Em.17.17,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.18,Em,17,18,Percentage of SO emissions in or near areas of dense population,[not found],,"Mg (t), Percentage (%)",,,,,,Baltzell,Emissions,Air Emissions other than GHG,Percentage of SO emissions in or near areas of dense population,IF-EU,IF-EU-120a.1g,"Mg (t), Percentage (%)",,,,,[not found],,"Mg (t), Percentage (%)",Em.17.18,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.6,Em,17,6,Air emissions from lead (Pb),[not found],,Pounds,,,SASB 2020 Report,4,,Baltzell,Emissions,Air Emissions other than GHG,lead (Pb),IF-EU,IF-EU-120a.1d,"Mg (t), Percentage (%)",,,,,[not found],,Pounds,Em.17.6,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.17.8,Em,17,8,Mercury (kg) ,140.9,,kg,140.9,kg,Final ESG Data Center.xlsx,,,Baltzell,Emissions,Air Emissions other than GHG,mercury (Hg),IF-EU,IF-EU-120a.1e,"Mg (t), Percentage (%)",,,,,140.90,,kg,Em.17.8,140.90,kg
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.2.1,Em,2,1,Percentage of gross global Scope 1 emissions covered under emissions-limiting regulations,[not found],,"Mg (t) CO₂-e, Percentage (%)",,,2020 SASB Report,3,,Baltzell,Emissions,"Scope 1 Emissions, % regulated","Scope 1 Emissions, % regulated under emissions-limiting regulations",IF-EU,IF-EU-110a.1b,"Mg (t) CO₂-e, Percentage (%)",,,,,[not found],,"Mg (t) CO₂-e, Percentage (%)",Em.2.1,,
AMERICAN ELECTRIC POWER,US0255371017,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.2.2,Em,2,2,Percentage of gross global Scope 1 emissions covered under emissions-reporting regulations,[not found],,"Mg (t) CO₂-e, Percentage (%)",,,2020 SASB Report,3,,Baltzell,Emissions,"Scope 1 Emissions, % regulated","Scope 1 Emissions, % regulated under emissions-reporting regulations",IF-EU,IF-EU-110a.1c,"Mg (t) CO₂-e, Percentage (%)",,,,,[not found],,"Mg (t) CO₂-e, Percentage (%)",Em.2.2,,
